"Sample Id","Date-Time (ex. 2024-01-26T00:00:00+00:00)","Site Name","SiteId","Fuel Type","Category","Sub-Category","Method","Sample Avg Value","Sample Status"
"360909","2025-05-27T21:00Z","GNF Lincoln Canyon","502","Juniper, Alligator","Tree","","Gravimetric",84.48,"Submitted"
"358738","2025-05-16T22:00Z","Brown Creek","1934","Juniper, Alligator","Tree","","",91.45,"Submitted"
"360769","2025-05-28T18:00Z","LNF Queen Admin","713","Juniper, Alligator","Tree","","",86.15,"Submitted"
"360085","2025-05-20T22:00Z","CIF Red Canyon","211","Juniper, Alligator","Tree","","",80.41,"Submitted"
"361863","2025-06-04T16:00Z","GNF Bar Six","2099","Juniper, Alligator","Tree","","Gravimetric",88.0,"Submitted"
"358013","2025-05-12T19:00Z","Brookbank East","1768","Juniper, Alligator","Tree","Middle","",90.52,"Submitted"
"360494","2025-05-28T22:00Z","CIF Red Canyon","211","Juniper, Alligator","Tree","","",83.0,"Submitted"
"359865","2025-05-21T21:00Z","CNF Rucker","239","Juniper, Alligator","Tree","Middle","Gravimetric",82.4633,"Submitted"
"359411","2025-05-21T18:00Z","CIF Sargent Canyon","2034","Juniper, Alligator","Tree","","Gravimetric",77.9633,"Submitted"
"360839","2025-05-22T18:00Z","GNF Pueblo Park","2197","Juniper, Alligator","Tree","","Gravimetric",90.0,"Submitted"
"360230","2025-05-26T19:00Z","Brookbank East","1768","Juniper, Alligator","Tree","Middle","",85.7,"Submitted"
"361669","2025-06-03T21:00Z","PNF Cherry","933","Juniper, Alligator","Tree","","",76.16,"Submitted"
"358631","2025-05-15T17:00Z","CIF Sargent Canyon","2034","Juniper, Alligator","Tree","","Gravimetric",79.28,"Submitted"
"358794","2025-05-15T20:00Z","LNF Smokey Bear","714","Juniper, Alligator","Tree","","",79.83,"Submitted"
"361871","2025-06-04T19:00Z","GNF Signal Peak","2098","Juniper, Alligator","Tree","","Gravimetric",100.0,"Submitted"
"361134","2025-05-28T06:00Z","SCD Datil PIPO","1049","Juniper, Alligator","Tree","Lower","",83.625,"Submitted"
"360994","2025-05-30T19:00Z","CNF Noon Creek","235","Juniper, Alligator","Tree","Middle","Gravimetric",58.6367,"Submitted"
"362181","2025-06-03T21:00Z","CIF Red Canyon","211","Juniper, Alligator","Tree","","",88.0,"Submitted"
"362086","2025-06-05T18:00Z","LNF Capitan-Read Mesa","2395","Juniper, Alligator","Tree","","",86.28,"Submitted"
"362130","2025-06-05T19:00Z","GNF Pueblo Park","2197","Juniper, Alligator","Tree","","Gravimetric",83.0,"Submitted"
"362081","2025-06-05T21:00Z","LNF Smokey Bear","714","Juniper, Alligator","Tree","","",84.29,"Submitted"
"360997","2025-05-28T06:00Z","Benchmark","75","Juniper, Common","Tree","","",89.1567,"Submitted"
"359825","2025-05-21T17:00Z","TNF - Ashdale","1999","Juniper, Common","Tree","","Gravimetric",69.9233,"Submitted"
"358305","2025-05-14T17:00Z","NAA Narbona Pass","823","Juniper, Common","Tree","","",97.8,"Submitted"
"362167","2025-06-03T06:00Z","ELko","416","Juniper, Common","Tree","","",90.78,"Submitted"
"361110","2025-05-28T20:00Z","SCD Chupadera","1048","Juniper, Oneseed","Tree","Lower","",61.495,"Submitted"
"359881","2025-05-20T18:00Z","SNF Joaquin","1127","Juniper, Oneseed","Tree","","",80.4,"Submitted"
"361073","2025-05-29T22:00Z","ABD Mesa Chivato","1900","Juniper, Oneseed","Tree","Middle","",75.75,"Submitted"
"358620","2025-05-12T18:00Z","TAD Scout Camp North","1215","Juniper, Oneseed","Tree","","Gravimetric",68.92,"Submitted"
"360641","2025-05-27T18:00Z","FAD HC1","431","Juniper, Oneseed","Tree","Upper","Gravimetric",59.0,"Submitted"
"359932","2025-05-21T18:00Z","SNF 6A","1120","Juniper, Oneseed","Tree","","",79.5,"Submitted"
"359216","2025-05-20T18:00Z","SNF Cordovas","1123","Juniper, Oneseed","Tree","","",85.17,"Submitted"
"359943","2025-05-21T18:00Z","SNF La Cueva","1128","Juniper, Oneseed","Tree","","",75.0,"Submitted"
"361165","2025-05-28T19:00Z","SCD Datil Well","1050","Juniper, Oneseed","Tree","Lower","",64.29,"Submitted"
"361566","2025-05-28T18:00Z","SNF French Mesa","1125","Juniper, Oneseed","Tree","","",85.55,"Submitted"
"358811","2025-05-13T18:00Z","SNF Cordovas","1123","Juniper, Oneseed","Tree","","",86.25,"Submitted"
"358435","2025-05-14T18:00Z","LNF West Side","715","Juniper, Oneseed","Tree","","",71.2,"Submitted"
"358632","2025-05-15T17:00Z","CIF Sargent Canyon","2034","Juniper, Oneseed","Tree","","Gravimetric",66.8767,"Submitted"
"358626","2025-05-12T16:00Z","NM-TAD San Pedro North","2362","Juniper, Oneseed","Tree","","Gravimetric",73.14,"Submitted"
"358422","2025-05-15T17:00Z","NAA Piney Hill","824","Juniper, Oneseed","Tree","","",68.94,"Submitted"
"358542","2025-05-12T06:00Z","TAD Scout Camp South","1216","Juniper, Oneseed","Tree","","Gravimetric",64.77,"Submitted"
"358829","2025-05-12T18:00Z","SNF La Cueva","1128","Juniper, Oneseed","Tree","","",79.03,"Submitted"
"360421","2025-05-26T18:00Z","Hartman","1446","Juniper, Oneseed","Tree","","",91.67,"Submitted"
"358332","2025-05-12T19:00Z","ABD Cerro Comadre","2033","Juniper, Oneseed","Tree","Middle","",76.15,"Submitted"
"361742","2025-06-03T20:00Z","CIF Sulphur-Cienega","212","Juniper, Oneseed","Tree","","",89.09,"Submitted"
"360770","2025-05-28T18:00Z","LNF Queen Admin","713","Juniper, Oneseed","Tree","","",94.34,"Submitted"
"358092","2025-05-13T06:00Z","FAD HC1","431","Juniper, Oneseed","Tree","Upper","Gravimetric",60.0,"Submitted"
"358100","2025-05-12T06:00Z","FAD ES1","430","Juniper, Oneseed","Tree","","Gravimetric",60.0,"Submitted"
"359797","2025-05-20T22:00Z","CIF Sulphur-Cienega","212","Juniper, Oneseed","Tree","","",84.0,"Submitted"
"361590","2025-06-02T18:00Z","SNF La Cueva","1128","Juniper, Oneseed","Tree","","",97.33,"Submitted"
"360410","2025-05-26T18:00Z","SNF La Cueva","1128","Juniper, Oneseed","Tree","","",82.09,"Submitted"
"360658","2025-05-29T18:00Z","FAD ES1","430","Juniper, Oneseed","Tree","","Gravimetric",67.0,"Submitted"
"359412","2025-05-21T18:00Z","CIF Sargent Canyon","2034","Juniper, Oneseed","Tree","","Gravimetric",59.1767,"Submitted"
"361068","2025-05-30T19:00Z","ABD Chain of Craters","12","Juniper, Oneseed","Tree","Middle","Gravimetric",71.95,"Submitted"
"360878","2025-05-29T15:00Z","NM-TAD San Pedro North","2362","Juniper, Oneseed","Tree","","Gravimetric",84.34,"Submitted"
"359207","2025-05-19T18:00Z","Hartman","1446","Juniper, Oneseed","Tree","","",88.73,"Submitted"
"360866","2025-05-29T17:00Z","TAD Scout Camp North","1215","Juniper, Oneseed","Tree","","Gravimetric",74.36,"Submitted"
"360912","2025-05-27T18:00Z","SNF Joaquin","1127","Juniper, Oneseed","Tree","","",77.45,"Submitted"
"360064","2025-05-13T06:00Z","Sevier Reservoir","1078","Juniper, Rocky Mountain","Tree","","",78.0,"Submitted"
"361023","2025-05-29T18:00Z","D4 - Hay Canyon","1417","Juniper, Rocky Mountain","Tree","","Gravimetric",87.12,"Submitted"
"362293","2025-06-04T06:00Z","D6 - Bear Creek","1422","Juniper, Rocky Mountain","Tree","","",95.06,"Submitted"
"359388","2025-05-21T18:00Z","D4 - Galena","1416","Juniper, Rocky Mountain","Tree","","Gravimetric",93.96,"Submitted"
"361057","2025-05-28T15:00Z","Hardscrabble","540","Juniper, Rocky Mountain","Tree","","",86.235,"Submitted"
"360058","2025-05-13T06:00Z","Horse Hollow","588","Juniper, Rocky Mountain","Tree","","",77.0,"Submitted"
"359247","2025-05-20T18:00Z","D4 - Hay Canyon","1417","Juniper, Rocky Mountain","Tree","","Gravimetric",95.12,"Submitted"
"360069","2025-05-13T06:00Z","Black Cedar","92","Juniper, Rocky Mountain","Tree","","",76.0,"Submitted"
"360479","2025-05-27T06:00Z","Sevier Reservoir","1078","Juniper, Rocky Mountain","Tree","","",72.0,"Submitted"
"360488","2025-05-27T06:00Z","Tule Valley","1275","Juniper, Rocky Mountain","Tree","","",74.0,"Submitted"
"361398","2025-06-02T19:00Z","Dry Fork","391","Juniper, Rocky Mountain","Tree","","",90.78,"Submitted"
"360454","2025-05-27T20:00Z","CIF David Canyon","208","Juniper, Rocky Mountain","Tree","","",79.87,"Submitted"
"361132","2025-05-18T06:00Z","Carterville","2267","Juniper, Rocky Mountain","Tree","","",84.0,"Submitted"
"361137","2025-06-01T17:00Z","Carterville","2267","Juniper, Rocky Mountain","Tree","","",81.845,"Submitted"
"361162","2025-05-18T17:00Z","Spring Creek Trailhead","2266","Juniper, Rocky Mountain","Tree","","",73.785,"Submitted"
"360499","2025-05-27T06:00Z","Mud Springs","820","Juniper, Rocky Mountain","Tree","","",66.0,"Submitted"
"361164","2025-06-01T16:00Z","Spring Creek Trailhead","2266","Juniper, Rocky Mountain","Tree","","",69.02,"Submitted"
"358474","2025-05-13T22:00Z","CIF David Canyon","208","Juniper, Rocky Mountain","Tree","","",79.51,"Submitted"
"361151","2025-05-28T20:00Z","SCD Datil PIPO","1049","Juniper, Rocky Mountain","Tree","Lower","",73.79,"Submitted"
"360863","2025-05-28T17:00Z","TAD TAFO CH1","1217","Juniper, Rocky Mountain","Tree","","Gravimetric",86.6,"Submitted"
"358617","2025-05-12T20:00Z","TAD TAFO CH1","1217","Juniper, Rocky Mountain","Tree","","Gravimetric",76.48,"Submitted"
"360875","2025-05-27T19:00Z","TAD TAFO WM1","1221","Juniper, Rocky Mountain","Tree","","Gravimetric",85.46,"Submitted"
"359434","2025-05-21T06:00Z","Stave Spring","1970","Juniper, Rocky Mountain","Tree","","Gravimetric",109.51,"Submitted"
"360887","2025-05-27T06:00Z","Daves Hollow","358","Juniper, Rocky Mountain","Tree","","",57.782,"Submitted"
"360549","2025-05-28T06:00Z","Oak Grove Road","865","Juniper, Rocky Mountain","Tree","","",70.7,"Submitted"
"360545","2025-05-28T06:00Z","Enterprise","426","Juniper, Rocky Mountain","Tree","","",70.5,"Submitted"
"358423","2025-05-15T17:00Z","NAA Piney Hill","824","Juniper, Rocky Mountain","Tree","","",69.12,"Submitted"
"358093","2025-05-12T20:00Z","Dry Fork","391","Juniper, Rocky Mountain","Tree","","",88.28,"Submitted"
"361765","2025-05-15T18:00Z","RGFO - Copper Gulch","993","Juniper, Rocky Mountain","Tree","","",92.41,"Submitted"
"361774","2025-05-15T20:00Z","RGFO - Four Mile","994","Juniper, Rocky Mountain","Tree","","",69.005,"Submitted"
"361315","2025-05-27T16:00Z","Red Canyon","977","Juniper, Rocky Mountain","Tree","","",97.0,"Submitted"
"358326","2025-05-14T19:00Z","Daves Hollow","358","Juniper, Rocky Mountain","Tree","","",78.984,"Submitted"
"361320","2025-05-27T18:00Z","Teepee","1233","Juniper, Rocky Mountain","Tree","","",97.0,"Submitted"
"360506","2025-05-27T06:00Z","Black Cedar","92","Juniper, Rocky Mountain","Tree","","",84.0,"Submitted"
"357947","2025-05-12T06:00Z","Enterprise","426","Juniper, Rocky Mountain","Tree","","",71.1,"Submitted"
"361843","2025-06-04T06:00Z","Stave Spring","1970","Juniper, Rocky Mountain","Tree","","Gravimetric",112.21,"Submitted"
"360512","2025-05-27T06:00Z","Horse Hollow","588","Juniper, Rocky Mountain","Tree","","",76.0,"Submitted"
"360678","2025-05-29T18:00Z","Asay","37","Juniper, Rocky Mountain","Tree","","",85.81,"Submitted"
"361955","2025-06-01T16:00Z","Stevens Gulch","1178","Juniper, Rocky Mountain","Tree","","",71.6267,"Submitted"
"362112","2025-06-02T18:00Z","Middle Rifle Creek","771","Juniper, Rocky Mountain","Tree","","",77.0,"Submitted"
"362069","2025-06-04T21:00Z","Sugarloaf","1191","Juniper, Rocky Mountain","Tree","","",96.176,"Submitted"
"362047","2025-06-02T18:00Z","Demaree","372","Juniper, Utah","Tree","","",67.0,"Submitted"
"362121","2025-06-04T19:00Z","Diamond","380","Juniper, Utah","Tree","","",67.1733,"Submitted"
"362051","2025-06-02T18:00Z","Spear Hunter","1158","Juniper, Utah","Tree","","",68.0,"Submitted"
"361900","2025-06-02T21:00Z","Rye Grass","1025","Juniper, Utah","Tree","","",74.645,"Submitted"
"361927","2025-06-04T22:00Z","Yellow John","1354","Juniper, Utah","Tree","","",81.0,"Submitted"
"361938","2025-06-04T18:00Z","Sanborn","1035","Juniper, Utah","Tree","","",80.73,"Submitted"
"361905","2025-06-02T21:00Z","Calico","179","Juniper, Utah","Tree","","",68.12,"Submitted"
"358260","2025-05-13T06:00Z","Big Indian","83","Juniper, Utah","Tree","","",64.152,"Submitted"
"360697","2025-05-28T06:00Z","Kane Gulch","633","Juniper, Utah","Tree","","",69.06,"Submitted"
"361633","2025-06-03T18:00Z","Lovell Canyon","734","Juniper, Utah","Tree","","",68.6967,"Submitted"
"359023","2025-05-13T21:00Z","Coral Pink","1515","Juniper, Utah","Tree","","",77.808,"Submitted"
"361371","2025-06-02T16:00Z","Ash Creek","47","Juniper, Utah","Tree","","",82.122,"Submitted"
"359542","2025-05-21T06:00Z","Sauls Creek","1043","Juniper, Utah","Tree","","",80.0,"Submitted"
"358908","2025-05-15T17:00Z","Jensen Springs","624","Juniper, Utah","Tree","","",70.94,"Submitted"
"361620","2025-06-03T20:00Z","Dry Creek","389","Juniper, Utah","Tree","","",97.5867,"Submitted"
"358375","2025-05-12T16:00Z","Tweedy","1278","Juniper, Utah","Tree","","",75.0,"Submitted"
"361706","2025-06-03T20:00Z","Buckskin Mountain","148","Juniper, Utah","Tree","","",72.0,"Submitted"
"361673","2025-06-04T21:00Z","COF Thompson Lane","259","Juniper, Utah","Tree","","",79.59,"Submitted"
"358366","2025-05-13T17:00Z","Yellow John","1354","Juniper, Utah","Tree","","",82.0,"Submitted"
"361594","2025-06-03T16:00Z","McCook","758","Juniper, Utah","Tree","","",66.5733,"Submitted"
"358221","2025-05-13T06:00Z","Demaree","372","Juniper, Utah","Tree","","",70.0,"Submitted"
"358845","2025-05-15T17:00Z","Goose Creek","508","Juniper, Utah","Tree","","",85.0,"Submitted"
"359626","2025-05-22T18:00Z","McCook","758","Juniper, Utah","Tree","","",62.6133,"Submitted"
"361002","2025-05-31T00:00Z","KNF West","667","Juniper, Utah","Tree","","Gravimetric",75.06,"Submitted"
"358911","2025-05-15T19:00Z","Greenville Bench","526","Juniper, Utah","Tree","","",69.254,"Submitted"
"358460","2025-05-14T06:00Z","Bryson","141","Juniper, Utah","Tree","","",63.122,"Submitted"
"359423","2025-05-21T20:00Z","Clark Canyon","220","Juniper, Utah","Tree","","",60.83,"Submitted"
"358246","2025-05-14T23:00Z","KNF West","667","Juniper, Utah","Tree","","Gravimetric",71.2175,"Submitted"
"358920","2025-05-13T20:00Z","South Canyon","1150","Juniper, Utah","Tree","","",76.656,"Submitted"
"358848","2025-05-15T19:00Z","Jim Sage","625","Juniper, Utah","Tree","","",77.0,"Submitted"
"358372","2025-05-12T21:00Z","Buckskin Mountain","148","Juniper, Utah","Tree","","",78.0,"Submitted"
"360439","2025-05-27T06:00Z","Big Indian","83","Juniper, Utah","Tree","","",65.396,"Submitted"
"359310","2025-05-20T16:00Z","Diamond","380","Juniper, Utah","Tree","","",68.5167,"Submitted"
"360690","2025-05-29T18:00Z","Cottonwood","284","Juniper, Utah","Tree","Lower","",88.866,"Submitted"
"359441","2025-05-21T21:00Z","Rye Grass","1025","Juniper, Utah","Tree","","",73.71,"Submitted"
"361467","2025-06-02T18:00Z","Tweedy","1278","Juniper, Utah","Tree","","",76.0,"Submitted"
"360338","2025-05-27T07:00Z","COF Thompson Lane","259","Juniper, Utah","Tree","","",94.36,"Submitted"
"359057","2025-05-15T20:00Z","Moor Summit","795","Juniper, Utah","Tree","","",69.12,"Submitted"
"360045","2025-05-21T19:00Z","Sanborn","1035","Juniper, Utah","Tree","","",68.87,"Submitted"
"361389","2025-06-02T17:00Z","Joes valley","627","Juniper, Utah","Tree","","",73.58,"Submitted"
"358295","2025-05-13T06:00Z","Left Fork Trailhead - KTR","1537","Juniper, Utah","Tree","","Gravimetric",74.905,"Submitted"
"360336","2025-05-14T21:00Z","COF Thompson Lane","259","Juniper, Utah","Tree","","",73.93,"Submitted"
"360337","2025-05-21T21:00Z","COF Thompson Lane","259","Juniper, Utah","Tree","","",76.7,"Submitted"
"358378","2025-05-12T18:00Z","Blackrock","97","Juniper, Utah","Tree","","",87.0,"Submitted"
"361070","2025-05-28T06:00Z","Vernon","1288","Juniper, Utah","Tree","","",59.0,"Submitted"
"358527","2025-05-15T17:00Z","Nixon","846","Juniper, Utah","Tree","","",79.0,"Submitted"
"360687","2025-05-28T06:00Z","Bryson","141","Juniper, Utah","Tree","","",64.1,"Submitted"
"360722","2025-05-22T07:00Z","Mill Creek","778","Juniper, Utah","Tree","","",59.9,"Submitted"
"360647","2025-05-27T18:00Z","FAD RO1","433","Juniper, Utah","Tree","","Gravimetric",65.0,"Submitted"
"358879","2025-05-16T17:00Z","Buck Flat Low Elev.","144","Juniper, Utah","Tree","","",67.27,"Submitted"
"361074","2025-05-28T06:00Z","Muskrat","822","Juniper, Utah","Tree","","",71.0,"Submitted"
"361639","2025-06-03T18:00Z","Clark Canyon","220","Juniper, Utah","Tree","","",65.6233,"Submitted"
"361257","2025-05-30T21:00Z","Crooked Wash","304","Juniper, Utah","Tree","","",68.47,"Submitted"
"358067","2025-05-12T18:00Z","Cedar Springs","196","Juniper, Utah","Tree","","",73.83,"Submitted"
"358325","2025-05-12T21:00Z","Lee Canyon","694","Juniper, Utah","Tree","","",72.6433,"Submitted"
"361355","2025-06-02T06:00Z","Greenville Bench","526","Juniper, Utah","Tree","","",73.398,"Submitted"
"361009","2025-05-30T22:00Z","KNF Little Mountain","663","Juniper, Utah","Tree","","Gravimetric",79.1625,"Submitted"
"361810","2025-05-28T06:00Z","Left Fork Trailhead - KTR","1537","Juniper, Utah","Tree","","Gravimetric",70.43,"Submitted"
"359911","2025-05-12T19:00Z","Vernon","1288","Juniper, Utah","Tree","","",64.0,"Submitted"
"360731","2025-05-28T19:00Z","Lee Canyon","694","Juniper, Utah","Tree","","",74.32,"Submitted"
"361248","2025-05-30T21:00Z","Dragon Road","387","Juniper, Utah","Tree","","",60.74,"Submitted"
"358097","2025-05-12T06:00Z","FAD RO1","433","Juniper, Utah","Tree","","Gravimetric",62.0,"Submitted"
"361245","2025-05-30T21:00Z","Crossroads","305","Juniper, Utah","Tree","","",71.87,"Submitted"
"358917","2025-05-12T22:00Z","Mill Creek","1517","Juniper, Utah","Tree","","",75.356,"Submitted"
"361462","2025-06-02T16:00Z","Blackrock","97","Juniper, Utah","Tree","","",92.0,"Submitted"
"358257","2025-05-13T06:00Z","Kane Gulch","633","Juniper, Utah","Tree","","",67.752,"Submitted"
"361103","2025-06-01T17:00Z","Goose Creek","508","Juniper, Utah","Tree","","",83.0,"Submitted"
"359921","2025-05-22T17:00Z","Rosebud","1023","Juniper, Utah","Tree","","",67.0,"Submitted"
"361108","2025-06-01T19:00Z","Jim Sage","625","Juniper, Utah","Tree","","",75.0,"Submitted"
"358915","2025-05-12T22:00Z","Five Mile","1516","Juniper, Utah","Tree","","",69.314,"Submitted"
"360471","2025-05-16T23:00Z","KNF Little Mountain","663","Juniper, Utah","Tree","","Gravimetric",82.6475,"Submitted"
"359316","2025-05-19T21:00Z","Lovell Canyon","734","Juniper, Utah","Tree","","",67.5333,"Submitted"
"358899","2025-05-15T15:00Z","Ash Creek","47","Juniper, Utah","Tree","","",77.108,"Submitted"
"362282","2025-06-02T20:00Z","Kannah Creek","634","Juniper, Utah","Tree","","",70.0,"Submitted"
"358987","2025-05-15T06:00Z","Kannah Creek","634","Juniper, Utah","Tree","","",84.0,"Submitted"
"361390","2025-06-02T17:00Z","Cedar Springs","196","Juniper, Utah","Tree","","",74.15,"Submitted"
"361696","2025-06-02T16:00Z","Lost Creek","729","Juniper, Utah","Tree","","",95.086,"Submitted"
"359444","2025-05-21T21:00Z","Calico","179","Juniper, Utah","Tree","","",66.64,"Submitted"
"361367","2025-06-02T19:00Z","Jensen Springs","624","Juniper, Utah","Tree","","",71.102,"Submitted"
"359403","2025-05-22T06:00Z","Joes valley","627","Juniper, Utah","Tree","","",74.74,"Submitted"
"358225","2025-05-13T06:00Z","Spear Hunter","1158","Juniper, Utah","Tree","","",72.0,"Submitted"
"360890","2025-05-29T17:00Z","Triangle","1270","Juniper, Western","Tree","","",90.3333,"Submitted"
"359878","2025-05-15T19:00Z","Taylor Butte","1231","Juniper, Western","Tree","","",90.71,"Submitted"
"358812","2025-05-16T21:00Z","Triangle","1270","Juniper, Western","Tree","","",82.3333,"Submitted"
"361730","2025-05-28T18:00Z","Smith Creek","1113","Kinnikinnick","Shrub","","",113.11,"Submitted"
"360998","2025-05-28T06:00Z","Benchmark","75","Kinnikinnick","Shrub","","",93.49,"Submitted"
"361439","2025-06-02T22:00Z","Bunkhouse  Little Rock Creek RAWS","1435","Kinnikinnick","Shrub","","",110.8,"Submitted"
"361693","2025-06-03T19:00Z","Sula  RAWS","1428","Kinnikinnick","Shrub","","",100.117,"Submitted"
"362169","2025-06-03T06:00Z","ELko","416","Kinnikinnick","Shrub","","",81.445,"Submitted"
"359963","2025-05-23T18:00Z","Blanco","100","Mahogany, Alderleaf Mountain","Tree","","",200.0,"Submitted"
"361294","2025-05-29T18:00Z","Blanco","100","Mahogany, Alderleaf Mountain","Tree","","",128.0,"Submitted"
"358447","2025-05-15T16:00Z","PHD Yarnell","909","Mahogany, Alderleaf Mountain","Tree","New","Gravimetric",53.0,"Submitted"
"359188","2025-05-16T18:00Z","Blanco","100","Mahogany, Alderleaf Mountain","Tree","","",169.0,"Submitted"
"362352","2025-06-08T19:00Z","D10 - Flagstaff Mtn. - Hot","335","Mahogany, Birchleaf Mountain","Tree","","",149.0,"Submitted"
"358851","2025-05-15T17:00Z","Quartz Hill","959","Mahogany, Curl-Leaf Mountain","Tree","","",132.22,"Submitted"
"360693","2025-05-29T18:00Z","Cottonwood","284","Mahogany, Curl-Leaf Mountain","Tree","Lower","",105.468,"Submitted"
"358662","2025-05-14T07:00Z","Mt. Baldy Village","816","Manzanita, Bigberry","Tree","","",100.0,"Submitted"
"361304","2025-05-15T07:00Z","Corralitos","280","Manzanita, Eastwoods","Shrub","","",143.0,"Submitted"
"361303","2025-05-15T07:00Z","Corralitos New Growth","281","Manzanita, Eastwoods","Shrub","","",185.0,"Submitted"
"361309","2025-05-15T07:00Z","Quail Hollow Ranch","958","Manzanita, Eastwoods","Shrub","","",155.0,"Submitted"
"358651","2025-05-15T19:00Z","Mt. Umunhum","817","Manzanita, Eastwoods","Shrub","","Gravimetric",202.65,"Submitted"
"361305","2025-05-15T07:00Z","Corralitos Old Growth","282","Manzanita, Eastwoods","Shrub","","",100.0,"Submitted"
"359428","2025-05-21T06:00Z","East Mesa","1969","Manzanita, Greenleaf","Shrub","","Gravimetric",92.125,"Submitted"
"361778","2025-06-04T22:00Z","Ewing Reservoir","429","Manzanita, Greenleaf","Shrub","","",115.2,"Submitted"
"358551","2025-05-15T07:00Z","McCloud (SHF)","757","Manzanita, Greenleaf","Shrub","","",102.32,"Submitted"
"361783","2025-06-04T20:00Z","Friend Mountain","476","Manzanita, Greenleaf","Shrub","","",140.1,"Submitted"
"358772","2025-05-15T20:00Z","Ladder Butte","677","Manzanita, Greenleaf","Shrub","","",106.527,"Submitted"
"361412","2025-06-02T18:00Z","Gordon","510","Manzanita, Greenleaf","Shrub","","",109.0,"Submitted"
"359036","2025-05-19T22:00Z","Fish Gulch","1445","Manzanita, Greenleaf","Shrub","","",127.0,"Submitted"
"361408","2025-06-02T19:00Z","Bogard","115","Manzanita, Greenleaf","Shrub","","",108.0,"Submitted"
"358659","2025-05-15T07:00Z","Bald Mountain Lookout","55","Manzanita, Greenleaf","Shrub","New","Gravimetric",119.405,"Submitted"
"359009","2025-05-15T17:00Z","Shinar Saddle","1085","Manzanita, Greenleaf","Shrub","","",231.463,"Submitted"
"361653","2025-06-03T21:00Z","Fish Gulch","1445","Manzanita, Greenleaf","Shrub","","",142.0,"Submitted"
"361463","2025-06-02T16:00Z","Blackrock","97","Manzanita, Greenleaf","Shrub","","",100.0,"Submitted"
"361630","2025-06-02T19:00Z","Fernwood","442","Manzanita, Greenleaf","Shrub","","",91.1933,"Submitted"
"361629","2025-06-03T22:00Z","Miranda","788","Manzanita, Greenleaf","Shrub","","",150.698,"Submitted"
"359677","2025-05-20T05:00Z","SCE-Highway 168","1057","Manzanita, Greenleaf","Shrub","","",95.0,"Submitted"
"359679","2025-05-20T05:00Z","SCE-Shaver Lake","1065","Manzanita, Greenleaf","Shrub","","",108.3,"Submitted"
"358611","2025-05-15T18:00Z","Blue Mountain","110","Manzanita, Greenleaf","Shrub","","",91.0,"Submitted"
"361560","2025-06-02T07:00Z","Station 60","1173","Manzanita, Greenleaf","Shrub","","",114.0,"Submitted"
"360888","2025-05-27T06:00Z","Daves Hollow","358","Manzanita, Greenleaf","Shrub","","",65.232,"Submitted"
"359011","2025-05-15T22:00Z","Red Cap Manzanita","978","Manzanita, Greenleaf","Shrub","","",106.945,"Submitted"
"361623","2025-06-02T17:00Z","Ladder Butte","677","Manzanita, Greenleaf","Shrub","","",113.26,"Submitted"
"361881","2025-06-02T07:00Z","McCloud (SHF)","757","Manzanita, Greenleaf","Shrub","","",100.063,"Submitted"
"361878","2025-06-02T18:00Z","Mount Shasta","803","Manzanita, Greenleaf","Shrub","","",89.0367,"Submitted"
"361838","2025-06-04T06:00Z","East Mesa","1969","Manzanita, Greenleaf","Shrub","","Gravimetric",100.74,"Submitted"
"358936","2025-05-15T20:00Z","Sugarloaf (SHF)","1193","Manzanita, Greenleaf","Shrub","","",87.0,"Submitted"
"360670","2025-05-27T07:00Z","Cottage RAWS","283","Manzanita, Greenleaf","Shrub","New","Gravimetric",78.3033,"Submitted"
"361421","2025-06-01T19:00Z","Blue Mountain","110","Manzanita, Greenleaf","Shrub","","",97.0,"Submitted"
"358776","2025-05-15T20:00Z","Manzanita Lake","750","Manzanita, Greenleaf","Shrub","","",118.053,"Submitted"
"361824","2025-06-03T21:00Z","Juanita","628","Manzanita, Greenleaf","Shrub","","",106.447,"Submitted"
"361559","2025-05-20T07:00Z","Station 60","1173","Manzanita, Greenleaf","Shrub","","",96.0,"Submitted"
"360550","2025-05-28T06:00Z","Oak Grove Road","865","Manzanita, Greenleaf","Shrub","","",78.4,"Submitted"
"358839","2025-05-15T20:00Z","Blue Ridge","112","Manzanita, Greenleaf","Shrub","","",90.9633,"Submitted"
"361615","2025-06-02T19:00Z","Manzanita Lake","750","Manzanita, Greenleaf","Shrub","","",111.637,"Submitted"
"358922","2025-05-14T22:00Z","Ewing Reservoir","429","Manzanita, Greenleaf","Shrub","","",97.3,"Submitted"
"361816","2025-05-28T20:00Z","Fire Pit Pullout","1966","Manzanita, Greenleaf","Shrub","","Gravimetric",88.37,"Submitted"
"358296","2025-05-13T06:00Z","Left Fork Trailhead - KTR","1537","Manzanita, Greenleaf","Shrub","","Gravimetric",95.89,"Submitted"
"358300","2025-05-13T06:00Z","Fire Pit Pullout","1966","Manzanita, Greenleaf","Shrub","","Gravimetric",93.395,"Submitted"
"358529","2025-05-14T21:00Z","Gasquet","480","Manzanita, Greenleaf","Shrub","","",90.6833,"Submitted"
"358538","2025-05-14T22:00Z","Mad River","744","Manzanita, Greenleaf","Shrub","","",88.3767,"Submitted"
"361231","2025-06-01T19:00Z","Cary Reservoir","190","Manzanita, Greenleaf","Shrub","New","",122.0,"Submitted"
